6.000000 	 0.000000
5.999827 	 0.002908
5.999306 	 0.005811
5.998439 	 0.008703
5.997226 	 0.011580
5.995666 	 0.014436
5.993760 	 0.017266
5.991510 	 0.020066
5.988914 	 0.022828
5.985975 	 0.025550
5.982693 	 0.028225
5.979068 	 0.030848
5.975102 	 0.033414
5.970795 	 0.035919
5.966150 	 0.038356
5.961167 	 0.040722
5.955847 	 0.043011
5.950192 	 0.045217
5.944204 	 0.047337
5.937884 	 0.049365
5.931233 	 0.051296
5.924254 	 0.053125
5.916949 	 0.054848
5.909319 	 0.056459
5.901366 	 0.057954
5.893092 	 0.059328
5.884501 	 0.060577
5.875593 	 0.061695
5.866372 	 0.062678
5.856840 	 0.063522
5.846999 	 0.064221
5.836852 	 0.064772
5.826402 	 0.065170
5.815652 	 0.065410
5.804603 	 0.065489
5.793261 	 0.065401
5.781626 	 0.065143
5.769704 	 0.064710
5.757495 	 0.064099
5.745005 	 0.063304
5.732236 	 0.062323
5.719192 	 0.061151
5.705876 	 0.059784
5.692291 	 0.058218
5.678442 	 0.056450
5.664331 	 0.054476
5.649963 	 0.052292
5.635342 	 0.049894
5.620471 	 0.047279
5.605354 	 0.044444
5.589996 	 0.041385
5.574400 	 0.038099
5.558570 	 0.034582
5.542511 	 0.030832
5.526227 	 0.026845
5.509722 	 0.022618
5.493001 	 0.018148
5.476067 	 0.013433
5.458926 	 0.008469
5.441582 	 0.003254
5.424039 	 -0.002215
5.406302 	 -0.007941
5.388376 	 -0.013925
5.370265 	 -0.020171
5.351974 	 -0.026681
5.333509 	 -0.033456
5.314873 	 -0.040500
5.296071 	 -0.047813
5.277109 	 -0.055399
5.257991 	 -0.063259
5.238723 	 -0.071395
5.219309 	 -0.079809
5.199755 	 -0.088502
5.180065 	 -0.097476
5.160245 	 -0.106732
5.140299 	 -0.116272
5.120233 	 -0.126097
5.100053 	 -0.136209
5.079762 	 -0.146608
5.059367 	 -0.157295
5.038873 	 -0.168272
5.018284 	 -0.179538
4.997607 	 -0.191096
4.976846 	 -0.202946
4.956007 	 -0.215088
4.935095 	 -0.227522
4.914116 	 -0.240250
4.893074 	 -0.253270
4.871976 	 -0.266585
4.850825 	 -0.280193
4.829629 	 -0.294095
4.808392 	 -0.308291
4.787119 	 -0.322780
4.765816 	 -0.337562
4.744489 	 -0.352638
4.723141 	 -0.368005
4.701780 	 -0.383665
4.680410 	 -0.399616
4.659036 	 -0.415857
4.637664 	 -0.432388
4.616299 	 -0.449208
4.594947 	 -0.466316
4.573612 	 -0.483711
4.552300 	 -0.501391
4.531016 	 -0.519356
4.509766 	 -0.537603
4.488554 	 -0.556132
4.467385 	 -0.574941
4.446266 	 -0.594028
4.425200 	 -0.613392
4.404193 	 -0.633031
4.383250 	 -0.652943
4.362377 	 -0.673126
4.341577 	 -0.693577
4.320856 	 -0.714295
4.300219 	 -0.735278
4.279671 	 -0.756523
4.259217 	 -0.778028
4.238861 	 -0.799790
4.218608 	 -0.821807
4.198463 	 -0.844075
4.178431 	 -0.866593
4.158515 	 -0.889358
4.138722 	 -0.912366
4.119055 	 -0.935615
4.099518 	 -0.959102
4.080117 	 -0.982823
4.060855 	 -1.006775
4.041737 	 -1.030955
4.022767 	 -1.055360
4.003950 	 -1.079986
3.985289 	 -1.104830
3.966789 	 -1.129888
3.948453 	 -1.155157
3.930286 	 -1.180632
3.912291 	 -1.206310
3.894472 	 -1.232188
3.876834 	 -1.258261
3.859379 	 -1.284525
3.842112 	 -1.310977
3.825036 	 -1.337611
3.808154 	 -1.364425
3.791471 	 -1.391414
3.774988 	 -1.418573
3.758710 	 -1.445898
3.742640 	 -1.473385
3.726781 	 -1.501030
3.711136 	 -1.528827
3.695708 	 -1.556773
3.680499 	 -1.584863
3.665514 	 -1.613091
3.650753 	 -1.641454
3.636221 	 -1.669947
3.621920 	 -1.698565
3.607852 	 -1.727303
