6.000000 	 0.000000
5.999479 	 0.032722
5.997915 	 0.065430
5.995310 	 0.098107
5.991664 	 0.130739
5.986978 	 0.163310
5.981253 	 0.195806
5.974490 	 0.228211
5.966693 	 0.260511
5.957862 	 0.292691
5.948000 	 0.324735
5.937110 	 0.356629
5.925195 	 0.388358
5.912258 	 0.419907
5.898302 	 0.451261
5.883332 	 0.482406
5.867351 	 0.513327
5.850364 	 0.544009
5.832375 	 0.574439
5.813389 	 0.604601
5.793412 	 0.634482
5.772449 	 0.664067
5.750506 	 0.693342
5.727588 	 0.722293
5.703701 	 0.750907
5.678853 	 0.779168
5.653050 	 0.807065
5.626299 	 0.834583
5.598608 	 0.861708
5.569983 	 0.888428
5.540432 	 0.914729
5.509964 	 0.940598
5.478587 	 0.966023
5.446309 	 0.990990
5.413140 	 1.015486
5.379087 	 1.039501
5.344161 	 1.063020
5.308370 	 1.086032
5.271725 	 1.108525
5.234235 	 1.130486
5.195911 	 1.151906
5.156762 	 1.172771
5.116800 	 1.193070
5.076035 	 1.212794
5.034479 	 1.231929
4.992141 	 1.250466
4.949035 	 1.268395
4.905171 	 1.285704
4.860561 	 1.302383
4.815218 	 1.318424
4.769153 	 1.333815
4.722379 	 1.348547
4.674909 	 1.362612
4.626755 	 1.375999
4.577930 	 1.388700
4.528447 	 1.400706
4.478320 	 1.412009
4.427562 	 1.422600
4.376186 	 1.432472
4.324207 	 1.441616
4.271639 	 1.450026
4.218494 	 1.457693
4.164788 	 1.464611
4.110535 	 1.470773
4.055750 	 1.476172
4.000446 	 1.480802
3.944639 	 1.484657
3.888344 	 1.487731
3.831576 	 1.490018
3.774349 	 1.491514
3.716679 	 1.492212
3.658581 	 1.492108
3.600071 	 1.491198
3.541163 	 1.489477
3.481875 	 1.486942
3.422221 	 1.483587
3.362217 	 1.479411
3.301879 	 1.474409
3.241223 	 1.468579
3.180265 	 1.461918
3.119021 	 1.454423
3.057507 	 1.446093
2.995739 	 1.436925
2.933733 	 1.426918
2.871506 	 1.416070
2.809074 	 1.404381
2.746453 	 1.391849
2.683660 	 1.378474
2.620710 	 1.364255
2.557621 	 1.349194
2.494409 	 1.333289
2.431090 	 1.316542
2.367680 	 1.298954
2.304196 	 1.280525
2.240655 	 1.261257
2.177073 	 1.241151
2.113466 	 1.220210
2.049850 	 1.198436
1.986242 	 1.175830
1.922659 	 1.152397
1.859115 	 1.128139
1.795629 	 1.103059
1.732216 	 1.077161
1.668891 	 1.050449
1.605672 	 1.022926
1.542574 	 0.994598
1.479613 	 0.965468
1.416806 	 0.935542
1.354167 	 0.904825
1.291713 	 0.873323
1.229459 	 0.841040
1.167421 	 0.807984
1.105615 	 0.774160
1.044055 	 0.739574
0.982758 	 0.704234
0.921737 	 0.668146
0.861010 	 0.631318
0.800589 	 0.593757
0.740491 	 0.555471
0.680730 	 0.516468
0.621320 	 0.476756
0.562277 	 0.436343
0.503614 	 0.395238
0.445345 	 0.353451
0.387485 	 0.310990
0.330048 	 0.267864
0.273046 	 0.224083
0.216495 	 0.179658
0.160407 	 0.134598
0.104796 	 0.088913
0.049675 	 0.042614
-0.004944 	 -0.004289
-0.059048 	 -0.051783
-0.112623 	 -0.099860
-0.165658 	 -0.148506
-0.218140 	 -0.197711
-0.270058 	 -0.247463
-0.321399 	 -0.297749
-0.372153 	 -0.348559
-0.422306 	 -0.399879
-0.471849 	 -0.451697
-0.520770 	 -0.504001
-0.569058 	 -0.556777
-0.616704 	 -0.610013
-0.663695 	 -0.663695
-0.710023 	 -0.717811
-0.755677 	 -0.772346
-0.800648 	 -0.827287
-0.844926 	 -0.882621
-0.888501 	 -0.938333
-0.931366 	 -0.994409
-0.973510 	 -1.050835
-1.014926 	 -1.107597
-1.055605 	 -1.164680
-1.095539 	 -1.222070
-1.134720 	 -1.279752
-1.173141 	 -1.337711
-1.210794 	 -1.395931
-1.247672 	 -1.454399
-1.283769 	 -1.513099
-1.319078 	 -1.572016
-1.353592 	 -1.631134
-1.387306 	 -1.690437
-1.420213 	 -1.749911
-1.452309 	 -1.809539
-1.483587 	 -1.869307
-1.514044 	 -1.929197
-1.543673 	 -1.989195
-1.572471 	 -2.049285
-1.600434 	 -2.109449
-1.627557 	 -2.169674
-1.653837 	 -2.229941
-1.679271 	 -2.290237
-1.703855 	 -2.350543
-1.727586 	 -2.410844
-1.750463 	 -2.471124
-1.772482 	 -2.531367
-1.793642 	 -2.591556
-1.813941 	 -2.651675
-1.833377 	 -2.711708
-1.851950 	 -2.771639
-1.869658 	 -2.831450
-1.886500 	 -2.891127
-1.902477 	 -2.950653
-1.917588 	 -3.010011
-1.931834 	 -3.069185
-1.945215 	 -3.128159
-1.957731 	 -3.186918
-1.969384 	 -3.245444
-1.980174 	 -3.303722
-1.990105 	 -3.361735
-1.999177 	 -3.419468
-2.007392 	 -3.476905
-2.014753 	 -3.534029
-2.021262 	 -3.590826
-2.026923 	 -3.647278
-2.031739 	 -3.703371
-2.035713 	 -3.759089
-2.038848 	 -3.814417
-2.041149 	 -3.869338
-2.042621 	 -3.923838
-2.043267 	 -3.977901
-2.043092 	 -4.031513
-2.042101 	 -4.084657
-2.040300 	 -4.137320
-2.037695 	 -4.189486
-2.034290 	 -4.241140
-2.030092 	 -4.292269
-2.025108 	 -4.342857
-2.019343 	 -4.392891
-2.012805 	 -4.442356
-2.005501 	 -4.491238
-1.997438 	 -4.539523
-1.988623 	 -4.587197
-1.979064 	 -4.634247
-1.968770 	 -4.680659
-1.957748 	 -4.726421
-1.946006 	 -4.771518
-1.933554 	 -4.815939
-1.920401 	 -4.859669
-1.906555 	 -4.902697
-1.892025 	 -4.945011
-1.876822 	 -4.986597
-1.860955 	 -5.027444
-1.844434 	 -5.067541
-1.827269 	 -5.106875
-1.809470 	 -5.145434
-1.791049 	 -5.183209
-1.772015 	 -5.220186
-1.752379 	 -5.256357
-1.732153 	 -5.291710
-1.711349 	 -5.326235
-1.689977 	 -5.359921
-1.668048 	 -5.392759
-1.645576 	 -5.424738
-1.622572 	 -5.455850
-1.599048 	 -5.486085
-1.575016 	 -5.515433
-1.550489 	 -5.543887
-1.525479 	 -5.571438
-1.500000 	 -5.598076
-1.474064 	 -5.623795
-1.447683 	 -5.648586
-1.420873 	 -5.672441
-1.393644 	 -5.695354
-1.366012 	 -5.717317
-1.337989 	 -5.738323
-1.309590 	 -5.758367
-1.280828 	 -5.777440
-1.251716 	 -5.795538
-1.222270 	 -5.812655
-1.192502 	 -5.828784
