5.000000 	 0.000000
4.999433 	 0.031414
4.997734 	 0.062814
4.994902 	 0.094186
4.990938 	 0.125518
4.985843 	 0.156795
4.979619 	 0.188004
4.972267 	 0.219132
4.963790 	 0.250164
4.954189 	 0.281087
4.943467 	 0.311888
4.931627 	 0.342553
4.918672 	 0.373069
4.904606 	 0.403422
4.889432 	 0.433600
4.873154 	 0.463588
4.855777 	 0.493375
4.837305 	 0.522946
4.817744 	 0.552288
4.797098 	 0.581390
4.775373 	 0.610237
4.752575 	 0.638817
4.728709 	 0.667118
4.703783 	 0.695126
4.677803 	 0.722830
4.650775 	 0.750217
4.622707 	 0.777274
4.593607 	 0.803989
4.563482 	 0.830351
4.532340 	 0.856347
4.500189 	 0.881966
4.467039 	 0.907196
4.432897 	 0.932024
4.397773 	 0.956441
4.361677 	 0.980435
4.324617 	 1.003993
4.286604 	 1.027107
4.247648 	 1.049763
4.207759 	 1.071953
4.166947 	 1.093665
4.125224 	 1.114890
4.082601 	 1.135616
4.039089 	 1.155833
3.994699 	 1.175533
3.949443 	 1.194705
3.903333 	 1.213339
3.856382 	 1.231427
3.808602 	 1.248960
3.760005 	 1.265927
3.710605 	 1.282321
3.660414 	 1.298133
3.609445 	 1.313355
3.557713 	 1.327978
3.505230 	 1.341995
3.452012 	 1.355397
3.398070 	 1.368178
3.343421 	 1.380330
3.288078 	 1.391845
3.232056 	 1.402717
3.175370 	 1.412940
3.118034 	 1.422506
3.060064 	 1.431409
3.001475 	 1.439645
2.942282 	 1.447205
2.882500 	 1.454087
2.822147 	 1.460283
2.761236 	 1.465788
2.699785 	 1.470599
2.637810 	 1.474710
2.575326 	 1.478118
2.512350 	 1.480817
2.448899 	 1.482804
2.384988 	 1.484075
2.320636 	 1.484628
2.255857 	 1.484458
2.190671 	 1.483564
2.125092 	 1.481942
2.059140 	 1.479590
1.992829 	 1.476506
1.926179 	 1.472687
1.859206 	 1.468134
1.791927 	 1.462843
1.724361 	 1.456814
1.656523 	 1.450046
1.588433 	 1.442539
1.520108 	 1.434292
1.451565 	 1.425305
1.382822 	 1.415579
1.313897 	 1.405113
1.244807 	 1.393908
1.175571 	 1.381966
1.106205 	 1.369287
1.036729 	 1.355874
0.967159 	 1.341727
0.897514 	 1.326850
0.827811 	 1.311243
0.758068 	 1.294910
0.688304 	 1.277853
0.618535 	 1.260076
0.548779 	 1.241581
0.479055 	 1.222372
0.409381 	 1.202454
0.339772 	 1.181829
0.270248 	 1.160503
0.200826 	 1.138480
0.131524 	 1.115764
0.062358 	 1.092362
-0.006653 	 1.068277
-0.075492 	 1.043515
